COUNTY    , PRCTSEQ, PRECINCT                 , BALSEQID, JURISID, SECJURISID, CANDGROUP, OFFICENAME                                       , ELECTDATE , ELECTTYPE    , COL1HDG, RNAME1                    , PARTY1     , PVTALLY1, COL2HDG, RNAME2                        , PARTY2      , PVTALLY2, COL3HDG, RNAME3                     , PARTY3      , PVTALLY3, COL4HDG, RNAME4                          , PARTY4     , PVTALLY4, COL5HDG, RNAME5                   , PARTY5     , PVTALLY5, COL6HDG, RNAME6            , PARTY6     , PVTALLY6, COL7HDG, RNAME7         , PARTY7     , PVTALLY7, COL8HDG, RNAME8                   , PARTY8     , PVTALLY8, COL9HDG, RNAME9                     , PARTY9     , PVTALLY9, COL10HDG, RNAME10                , PARTY10    , PVTALLY10
Shelby    ,    0216, Ross 14                  ,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                       ,            ,      178,       2, No                            ,             ,      936,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                       ,            ,      369,       2, No                            ,             ,      744,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                       ,            ,      338,       2, No                            ,             ,      771,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                       ,            ,      541,       2, No                            ,             ,      541,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0007,       0,          0,         1, United States Senate                             , 2014-11-04, State General,       1, Lamar Alexander           , Republican ,      140,       2, Gordon Ball                   , Democratic  ,      962,       3, Joe Wilmoth                , Constitution,        6,       4, Martin Pleasant                 , Green      ,        0,       5, "Tom Emerson, Jr."       , Independent,        0,       6, Edmund L. Gauthier, Independent,        0,       7, Joshua James   , Independent,        1,       8, Danny Page               , Independent,        1,       9, Bartholomew J. Phillips    , Independent,        2,       10, C. Salekin             , Independent,         0
Shelby    ,    0216, Ross 14                  ,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter            , Independent,        0,      12, Rick Tyler                    , Independent ,        1,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann        , Republican ,       81,       2, Steve Cohen                   , Democratic  ,     1038,       3, Floyd Wayne Alberson       , Independent ,        4,       4, Herbert Bass                    , Independent,        3,       5, Paul Cook                , Independent,        2,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0015,      33,          0,         0, Tennessee Senate District 33                     , 2014-11-04, State General,       1, Reginald Tate             , Democratic ,     1025,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0216, Ross 14                  ,     0017,      85,          0,         0, Tennessee House of Representatives District 85   , 2014-11-04, State General,       1, Johnnie R. Turner         , Democratic ,     1031,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam               , Republican ,      226,       2, "Charles V. ""Charlie"" Brown", Democratic  ,      598,       3, Shaun Crowell              , Constitution,        0,       4, Isa Infante                     , Green      ,        0,       5, Steven Damon Coburn      , Independent,        5,       6, John Jay Hooker   , Independent,       10,       7, Daniel T. Lewis, Independent,        3,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    ,    0217, Ross 15                  ,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                       ,            ,      155,       2, No                            ,             ,      691,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                       ,            ,      345,       2, No                            ,             ,      508,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                       ,            ,      327,       2, No                            ,             ,      519,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                       ,            ,      422,       2, No                            ,             ,      393,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0007,       0,          0,         1, United States Senate                             , 2014-11-04, State General,       1, Lamar Alexander           , Republican ,      128,       2, Gordon Ball                   , Democratic  ,      704,       3, Joe Wilmoth                , Constitution,        5,       4, Martin Pleasant                 , Green      ,        2,       5, "Tom Emerson, Jr."       , Independent,        5,       6, Edmund L. Gauthier, Independent,        1,       7, Joshua James   , Independent,        2,       8, Danny Page               , Independent,        1,       9, Bartholomew J. Phillips    , Independent,        0,       10, C. Salekin             , Independent,         0
Shelby    ,    0217, Ross 15                  ,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter            , Independent,        1,      12, Rick Tyler                    , Independent ,        0,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann        , Republican ,       86,       2, Steve Cohen                   , Democratic  ,      756,       3, Floyd Wayne Alberson       , Independent ,        3,       4, Herbert Bass                    , Independent,        6,       5, Paul Cook                , Independent,        2,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0015,      33,          0,         0, Tennessee Senate District 33                     , 2014-11-04, State General,       1, Reginald Tate             , Democratic ,      767,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0217, Ross 15                  ,     0017,      85,          0,         0, Tennessee House of Representatives District 85   , 2014-11-04, State General,       1, Johnnie R. Turner         , Democratic ,      772,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam               , Republican ,      410,       2, "Charles V. ""Charlie"" Brown", Democratic  ,     1135,       3, Shaun Crowell              , Constitution,        8,       4, Isa Infante                     , Green      ,        7,       5, Steven Damon Coburn      , Independent,        6,       6, John Jay Hooker   , Independent,       11,       7, Daniel T. Lewis, Independent,        5,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    ,    0218, Ross 16                  ,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                       ,            ,      277,       2, No                            ,             ,     1314,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                       ,            ,      657,       2, No                            ,             ,      936,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                       ,            ,      513,       2, No                            ,             ,     1056,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                       ,            ,      794,       2, No                            ,             ,      736,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0007,       0,          0,         1, United States Senate                             , 2014-11-04, State General,       1, Lamar Alexander           , Republican ,      236,       2, Gordon Ball                   , Democratic  ,     1317,       3, Joe Wilmoth                , Constitution,        7,       4, Martin Pleasant                 , Green      ,        7,       5, "Tom Emerson, Jr."       , Independent,        1,       6, Edmund L. Gauthier, Independent,        0,       7, Joshua James   , Independent,        4,       8, Danny Page               , Independent,        1,       9, Bartholomew J. Phillips    , Independent,        3,       10, C. Salekin             , Independent,         3
Shelby    ,    0218, Ross 16                  ,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter            , Independent,        1,      12, Rick Tyler                    , Independent ,        6,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann        , Republican ,      134,       2, Steve Cohen                   , Democratic  ,     1431,       3, Floyd Wayne Alberson       , Independent ,       17,       4, Herbert Bass                    , Independent,       13,       5, Paul Cook                , Independent,        4,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0015,      33,          0,         0, Tennessee Senate District 33                     , 2014-11-04, State General,       1, Reginald Tate             , Democratic ,     1432,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0017,      84,          0,         0, Tennessee House of Representatives District 84   , 2014-11-04, State General,       1, "Joe Towns, Jr."          , Democratic ,      917,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0218, Ross 16                  ,     0017,      85,          0,         0, Tennessee House of Representatives District 85   , 2014-11-04, State General,       1, Johnnie R. Turner         , Democratic ,      519,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam               , Republican ,     1379,       2, "Charles V. ""Charlie"" Brown", Democratic  ,      245,       3, Shaun Crowell              , Constitution,       17,       4, Isa Infante                     , Green      ,        5,       5, Steven Damon Coburn      , Independent,        6,       6, John Jay Hooker   , Independent,        9,       7, Daniel T. Lewis, Independent,        2,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    ,    0219, Stewartville             ,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                       ,            ,      982,       2, No                            ,             ,      675,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                       ,            ,     1067,       2, No                            ,             ,      584,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                       ,            ,     1141,       2, No                            ,             ,      482,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                       ,            ,     1123,       2, No                            ,             ,      429,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0007,       0,          0,         1, United States Senate                             , 2014-11-04, State General,       1, Lamar Alexander           , Republican ,     1270,       2, Gordon Ball                   , Democratic  ,      328,       3, Joe Wilmoth                , Constitution,       36,       4, Martin Pleasant                 , Green      ,       13,       5, "Tom Emerson, Jr."       , Independent,        9,       6, Edmund L. Gauthier, Independent,        1,       7, Joshua James   , Independent,        6,       8, Danny Page               , Independent,        5,       9, Bartholomew J. Phillips    , Independent,        0,       10, C. Salekin             , Independent,         0
Shelby    ,    0219, Stewartville             ,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter            , Independent,        2,      12, Rick Tyler                    , Independent ,        7,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0011,       8,          0,         0, United States House of Representatives District 8, 2014-11-04, State General,       1, Stephen Lee Fincher       , Republican ,     1281,       2, Wes Bradley                   , Democratic  ,      328,       3, Mark Rawles                , Constitution,       27,       4, James Hart                      , Independent,       24,       5, Write-In - Dana Matheny  , Independent,        0,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann        , Republican ,        2,       2, Steve Cohen                   , Democratic  ,        0,       3, Floyd Wayne Alberson       , Independent ,        0,       4, Herbert Bass                    , Independent,        0,       5, Paul Cook                , Independent,        0,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    ,    0219, Stewartville             ,     0017,      99,          0,         0, Tennessee House of Representatives District 99   , 2014-11-04, State General,       1, Ron Lollar                , Republican ,     1365,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam               , Republican ,      370,       2, "Charles V. ""Charlie"" Brown", Democratic  ,      101,       3, Shaun Crowell              , Constitution,       11,       4, Isa Infante                     , Green      ,        7,       5, Steven Damon Coburn      , Independent,        3,       6, John Jay Hooker   , Independent,        9,       7, Daniel T. Lewis, Independent,        2,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Smith     ,    0001, 01 Defeated              ,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                       ,            ,      387,       2, No                            ,             ,      156,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                       ,            ,      284,       2, No                            ,             ,      251,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                       ,            ,      375,       2, No                            ,             ,      139,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                       ,            ,      336,       2, No                            ,             ,      160,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0007,       0,          0,         1, United States Senate                             , 2014-11-04, State General,       1, Lamar Alexander           , Republican ,      348,       2, Gordon Ball                   , Democratic  ,      138,       3, Joe Wilmoth                , Constitution,       20,       4, Martin Pleasant                 , Green      ,        5,       5, "Tom Emerson, Jr."       , Independent,        2,       6, Edmund L. Gauthier, Independent,        2,       7, Joshua James   , Independent,        4,       8, Danny Page               , Independent,        5,       9, Bartholomew J. Phillips    , Independent,        1,       10, C. Salekin             , Independent,         0
Smith     ,    0001, 01 Defeated              ,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter            , Independent,        1,      12, Rick Tyler                    , Independent ,        2,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0011,       6,          0,         0, United States House of Representatives District 6, 2014-11-04, State General,       1, Diane Black               , Republican ,      402,       2, Amos Scott Powers             , Democratic  ,      103,       3, Mike Winton                , Independent ,       28,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0015,      17,          0,         0, Tennessee Senate District 17                     , 2014-11-04, State General,       1, Mae Beavers               , Republican ,      425,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0001, 01 Defeated              ,     0017,      40,          0,         0, Tennessee House of Representatives District 40   , 2014-11-04, State General,       1, Terri Lynn Weaver         , Republican ,      396,       2, Sarah Marie Smith             , Democratic  ,      156,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam               , Republican ,      405,       2, "Charles V. ""Charlie"" Brown", Democratic  ,      164,       3, Shaun Crowell              , Constitution,       12,       4, Isa Infante                     , Green      ,        3,       5, Steven Damon Coburn      , Independent,        5,       6, John Jay Hooker   , Independent,       37,       7, Daniel T. Lewis, Independent,        4,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Smith     ,    0002, 02 Tanglewood            ,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                       ,            ,      381,       2, No                            ,             ,      289,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                       ,            ,      381,       2, No                            ,             ,      281,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                       ,            ,      418,       2, No                            ,             ,      217,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                       ,            ,      395,       2, No                            ,             ,      222,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0007,       0,          0,         1, United States Senate                             , 2014-11-04, State General,       1, Lamar Alexander           , Republican ,      370,       2, Gordon Ball                   , Democratic  ,      240,       3, Joe Wilmoth                , Constitution,       23,       4, Martin Pleasant                 , Green      ,        5,       5, "Tom Emerson, Jr."       , Independent,        5,       6, Edmund L. Gauthier, Independent,        1,       7, Joshua James   , Independent,        8,       8, Danny Page               , Independent,        1,       9, Bartholomew J. Phillips    , Independent,        1,       10, C. Salekin             , Independent,         0
Smith     ,    0002, 02 Tanglewood            ,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter            , Independent,        0,      12, Rick Tyler                    , Independent ,        3,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0011,       6,          0,         0, United States House of Representatives District 6, 2014-11-04, State General,       1, Diane Black               , Republican ,      410,       2, Amos Scott Powers             , Democratic  ,      200,       3, Mike Winton                , Independent ,       32,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0015,      17,          0,         0, Tennessee Senate District 17                     , 2014-11-04, State General,       1, Mae Beavers               , Republican ,      452,        ,                               ,             ,         ,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Smith     ,    0002, 02 Tanglewood            ,     0017,      40,          0,         0, Tennessee House of Representatives District 40   , 2014-11-04, State General,       1, Terri Lynn Weaver         , Republican ,      359,       2, Sarah Marie Smith             , Democratic  ,      334,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                   ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
